"CalculationRule.Name","CalculationRule.Description","CalculationRule.ID","CalculationRule.Path","CalculationRule.Definition","CalculationRule.FormulaNumber","CalculationRule.InternalId","CalculationRule.Parent","CalculationRule.ObjectType","CalcConfigSet.InternalId","CalcConfigSet.Name","CalculationRule.CalculationRuleMemberOfCalcConfigSet.CalcConfigSet.ID","CalcConfigSet.Parent","CalcConfigSet.ObjectType","FormalOperand.InternalId","FormalOperand.Name","CalculationRule.FormalOperandMemberOfCalculationRule.FormalOperand.ID","FormalOperand.Parent","FormalOperand.ObjectType","RealtimeCalculation.Path","RealtimeCalculation.InternalId","RealtimeCalculation.Name","CalculationRule.RealtimeCalculationAssociatedWithCalculationRule.RealtimeCalculation.ID","RealtimeCalculation.Parent","RealtimeCalculation.ObjectType","TypifiedCalculation.Path","TypifiedCalculation.InternalId","TypifiedCalculation.Name","CalculationRule.TypifiedCalculationAssociatedWithCalculationRule.TypifiedCalculation.ID","TypifiedCalculation.Parent","TypifiedCalculation.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ElemToB1.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_B2ToB1.Domain.ID","Domain.Parent","Domain.ObjectType","sysRdfContainer.Path","sysRdfContainer.InternalId","sysRdfContainer.Name","CalculationRule.sysRdfContainerHasADomain.sysRdfContainer.ID","sysRdfContainer.Parent","sysRdfContainer.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ElemToB2.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ElemToB3.Domain.ID","Domain.Parent","Domain.ObjectType","Percentage.Path","Percentage.InternalId","Percentage.Name","CalculationRule.DomainHasAssignedPercentage.Percentage.ID","Percentage.Parent","Percentage.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_InfoToElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ExternalControlAreaToAreaVElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_ReactiveZoneToZonRMVElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_TermToElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_InternalControlAreaToAreaVElem.Domain.ID","Domain.Parent","Domain.ObjectType","Domain.Path","Domain.InternalId","Domain.Name","CalculationRule.TL_B3ToB2.Domain.ID","Domain.Parent","Domain.ObjectType"
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D66/0/CalcPoint/PWR_FAIL/Status/Calculation","6572817","Calculation","_57165a8e-d3db-408b-b30c-35aba75cf8f7","_72d84c43-1c8c-4b12-b78a-6b2f14a261a0","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D65/0/CalcPoint/PWR_FAIL/Status/Calculation","6564627","Calculation","_f86dcc59-d6a7-46ff-9ceb-e69b2c58b0b3","_c84b581e-464d-4cb5-8e16-fcc30bf7499d","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D64/0/CalcPoint/PWR_FAIL/Status/Calculation","6562689","Calculation","_3c3e4e19-0f2d-48d3-9be4-c4600c2f23e6","_0dcafcc0-9ee2-4f0c-bad2-c8301b43d957","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D63/0/CalcPoint/PWR_FAIL/Status/Calculation","6559503","Calculation","_214fdee0-8fc5-434c-9d7a-3664ef820993","_fbed3578-c754-4def-a4d4-ca3b19dea198","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D62/0/CalcPoint/PWR_FAIL/Status/Calculation","6554074","Calculation","_6bab8b22-3f0b-4031-9cbc-6f30627afdcd","_69757884-6e96-4207-a55d-2324f85df42b","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D61/0/CalcPoint/PWR_FAIL/Status/Calculation","6549800","Calculation","_2c72fa27-b65d-403d-89cd-b289fd592c9a","_5c84faba-3206-45d3-86ee-d0bb94b0cb12","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D59/0/CalcPoint/PWR_FAIL/Status/Calculation","6544855","Calculation","_41220756-3c86-4a92-8454-4523fa395fe5","_1c2aba5c-6f95-4f9c-856b-921d2b2ad401","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D58/0/CalcPoint/PWR_FAIL/Status/Calculation","6540303","Calculation","_d8535e55-2e95-4a2f-bf11-87187da86612","_d739b6e5-3ac4-43cd-8876-edd1f2263dd7","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D57/0/CalcPoint/PWR_FAIL/Status/Calculation","6535364","Calculation","_6bffec56-bc1d-437d-8a61-b711315c79f9","_d6c8adec-274e-4364-82e0-acdfd994bfa5","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D56/0/CalcPoint/PWR_FAIL/Status/Calculation","6529169","Calculation","_35580da9-597d-4863-9d4b-36d855f6bad8","_ac475948-d11a-467f-af5d-592c753dde09","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D55/0/CalcPoint/PWR_FAIL/Status/Calculation","6523604","Calculation","_7cb30536-098a-44aa-8cce-f10c3a724a16","_ca4382cc-1da1-4529-9dbf-6f190b81af8c","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D54/0/CalcPoint/PWR_FAIL/Status/Calculation","6518302","Calculation","_7eb9e2ba-7b24-4c09-8568-0a4437b239a2","_b869eb36-c0f4-40c6-b49b-8f91fc70b596","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D53/0/CalcPoint/PWR_FAIL/Status/Calculation","6514712","Calculation","_08e22e50-9a9e-4e74-bcfa-58c1cd223ccc","_27647ee9-210e-4e0e-ac5c-52adb82640a8","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D52/0/CalcPoint/PWR_FAIL/Status/Calculation","6510325","Calculation","_a3dd4edc-4c88-417f-8a14-04c1b2590635","_49e4a75b-b77f-4918-93f2-903ac0b00e07","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D51/0/CalcPoint/PWR_FAIL/Status/Calculation","6505702","Calculation","_b9ccb4db-21d8-4374-9672-e5640d2af99d","_e82c38e4-2774-43a6-902f-6ba32565f3fd","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D50/0/CalcPoint/PWR_FAIL/Status/Calculation","6499402","Calculation","_5c55195d-7d01-4fc8-8d49-bc91cb55e00d","_cf64f1e2-b5cc-451e-a9d0-989c00ceb250","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D49/0/CalcPoint/PWR_FAIL/Status/Calculation","6495843","Calculation","_a01cfc6a-d8e3-4575-b80c-6ec335140cba","_14646135-7c24-4144-99e1-d56ffc275b37","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D48/0/CalcPoint/PWR_FAIL/Status/Calculation","6492134","Calculation","_690f3efc-3187-4c39-ac77-08e86157bcd8","_471e15f2-28b7-41de-8a31-8761d8376f96","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D47/0/CalcPoint/PWR_FAIL/Status/Calculation","6488180","Calculation","_1935ab09-2829-48d2-8663-95fa2913f382","_5872f605-8bee-4139-8187-fc09c09e9ac1","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D46/0/CalcPoint/PWR_FAIL/Status/Calculation","6484199","Calculation","_d886bacc-90a0-41bd-aff5-0d599c687af5","_1093ec3c-5ca4-4bb5-9cfd-14b33dcc444f","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D45/0/CalcPoint/PWR_FAIL/Status/Calculation","6479812","Calculation","_17e1fa39-7253-43fe-8b4a-f10ea0b96e00","_cc44502d-707c-4d2c-988a-b471908594de","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D44/0/CalcPoint/PWR_FAIL/Status/Calculation","6472913","Calculation","_daf21f83-dab7-4064-a55e-b162157591ed","_8ae7551a-2984-4892-93de-2933690db054","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D43/0/CalcPoint/PWR_FAIL/Status/Calculation","6467951","Calculation","_ba202f87-66c8-49e6-bd71-48f467861668","_6a1a5665-6581-47f4-961d-3fde4205f7ed","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D42/0/CalcPoint/PWR_FAIL/Status/Calculation","6461905","Calculation","_7ee3d0ae-cdd7-4203-a974-707d2cb463f6","_000603fb-33b9-4971-971c-519a623e98dd","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D41/0/CalcPoint/PWR_FAIL/Status/Calculation","6456799","Calculation","_f9520bee-a076-46a7-b554-12e2663dca8e","_cd5b4cd5-1c7d-44d4-bef4-772cdcd5ced8","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D40/0/CalcPoint/PWR_FAIL/Status/Calculation","6452037","Calculation","_7109a5f5-60d0-4b18-bc98-9e4b37d50081","_d00afe54-897c-4b2c-83bd-ac3c4b3b5fda","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pwr_fail","","_1299f0a5-3b62-4082-85d3-169bb506a2b2",".General - SCADA/.Spectrum Formulas/Formula TPC/pwr_fail","if (a<10) and b then 1 else 0","224","4749846","_9022f0a6-2366-4770-950b-9b79a220248c","CalculationRule","4749845","Formula TPC","_9022f0a6-2366-4770-950b-9b79a220248c","_f654f1d7-859d-41d0-bf8e-7ddfe576f84d","CalcConfigSet","4749847","b","_4d297ce7-c812-482e-aa13-bc14cbd77a2f","_1299f0a5-3b62-4082-85d3-169bb506a2b2","FormalOperand","Network/Companies/TPC/TC/D39/0/CalcPoint/PWR_FAIL/Status/Calculation","6447485","Calculation","_87834e44-2275-4b72-9dc4-6aa81e459d7a","_3e126f43-f89b-4618-8276-37cd76cc7cd0","RealtimeCalculation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
